StudyHours,Attendance,SleepHours,PreviousMarks,InternetUsage,Pass
1.1505456638977896,90.81811857803967,9.975899526843502,82.60791639615108,2.8416314718416262,0
6.090665392794814,89.16453130180837,7.818443855277044,79.97093495546666,2.066604269985741,0
1.3339096418598828,74.4292084520665,8.990439941390092,59.362601660389785,0.05553301155781121,0
2.4058961996534878,81.60053730096374,5.691009547079637,77.83757401683746,3.950805243633309,0
3.271390558111398,65.70332414431292,4.647104614025123,63.34044023198354,3.3285211757335675,0
8.591374909485976,81.0396155403121,7.77989693825114,56.39369492250657,3.195437988339245,0
6.660902130980258,80.44521913791324,4.524869736760152,71.2529462453068,1.9176342656410106,0
5.4116221228340375,76.40083356507458,4.173924937343221,80.87509457232461,3.3318392192842956,0
0.290138244243604,65.91999008213818,8.391073977330718,49.97373210937967,5.268901053487529,0
7.337482962802829,93.78225687544736,8.033253136085326,48.92595775831946,2.667644574254488,0
3.9495001843100583,60.40799486391674,5.944905150176205,99.63718910513913,0.2701002031364246,0
8.020471186286665,53.95819986502824,5.301931756374983,48.43175521983752,4.9389923850028135,0
2.544211258598793,71.44961689405665,6.809219257511016,94.77084379073321,3.09527245886447,0
0.568849366511518,62.76372192141805,7.507424606338189,62.99160960797161,3.452184104549329,0
8.666486408992002,66.07801267735546,4.422867710588813,72.7729308892035,2.1409050469038426,0
2.2102899588437133,76.88804555803821,4.802971785637514,58.62009359659113,2.83697896239,0
4.049894480472597,53.774649515559815,5.214429208261758,88.77765761287924,4.710726578750984,0
3.1609647101820872,84.33587999777899,7.012250392269178,60.430107630577524,1.4671599187402957,0
0.7666269999644726,82.44094234414038,4.139173538074934,61.42706975011682,2.301822165156824,0
8.432246942297045,55.95271292240849,7.0342406327541624,60.3872849978998,3.891154177542873,0
8.489391477448615,59.75239160193318,9.951210607806061,79.31007764091362,2.3029788292610283,0
9.714650914353879,60.396879032379786,4.278211942353015,94.6686913377886,3.7596597115319597,0
3.8537691439513813,59.24306247701368,5.484484422055385,85.62941393098271,3.8198237166947475,0
9.544881251086652,67.2720456025547,4.531633615088148,68.91800926010195,1.8629369225182542,0
4.457583608397188,64.34493345356395,5.552086055738822,79.50297494696908,4.171008855208782,0
6.697246517218077,76.88050249506017,7.715615125159647,84.43245805103041,0.40416675110104605,0
0.8250004969715541,92.49760512660245,6.948046179026348,67.07184553651263,5.726265108220665,0
8.970985799815343,50.3521371199586,5.256546441804005,65.81770303837303,5.6680479028684685,0
2.980035006887627,96.73467746438018,6.850232231097982,69.65488044777014,3.3904306611892254,0
2.6230482259638146,81.62843173030994,5.7546519818334385,79.17347165406517,3.8983571362803238,0
0.05129549064456951,82.41981851722109,4.023642654688402,45.5049062885437,4.127783611590973,0
5.4320251528040595,92.20269175887367,6.5002903127803355,64.61252002667692,4.330457894404219,0
4.755963670072532,84.72165626187756,4.660355354784157,91.29963913795757,1.6634945014521896,0
6.363736775715227,50.302789431832466,9.93039016774702,88.0088160392202,2.8803859791950623,0
9.782041340820061,66.84141458664261,7.743610787323567,61.57847975630634,5.078260623786041,0
9.086627578310878,83.11835389814149,5.573435644566992,74.81660273205271,3.725465252616133,0
9.101530757801566,95.85238558514405,7.7968738507951585,96.24198566345697,4.149176586634892,0
5.252556711071454,55.69095159577892,5.986172552502481,75.72641194706449,0.9194899670059844,0
1.040189498547629,55.8086983653853,9.322946045266237,42.20070063314252,2.598313510249496,0
1.80914595257901,67.10215639081817,6.5920607668976245,64.13946290884448,4.608958339393208,0
9.530402209867416,77.57195044140713,7.403656600908692,71.30294824874638,2.76216397076186,0
4.119529833863586,65.15327964695359,7.371985710535647,48.899694381226304,2.5037093561143506,0
8.650171206071818,73.53975964399334,8.034730136109618,90.4263155386874,1.8432019820098011,0
6.721772794761761,96.29577387036642,7.19609784578986,70.8521234476174,2.055687038389979,0
6.287857958821612,71.75515121343534,9.651105175070358,90.30084316088121,3.462528827482995,0
2.755587766489521,92.31616148822008,9.88913050042866,67.05606100728693,2.177607716632429,0
8.967472697408626,92.54586570171901,4.561781690209417,65.7108837682647,1.9315648238639538,0
2.068913713433652,61.3611419900022,8.506192884025694,95.83145426777538,3.6349292398327515,0
4.044052430754076,93.17364513709241,9.404172924492052,75.500171649153,2.420222564092815,0
9.935724923941034,81.74030393359861,6.876970661107782,83.70185596309037,5.078459089012966,0
7.357270815071208,63.18680058702782,5.3860735444494985,87.84025350764436,2.2280688842081657,0
4.450614124896827,69.49908695698531,5.813276842533609,97.7671308841805,5.4890114427159915,0
5.6066316944373495,98.47074398830898,7.908798840190443,43.646036213195636,5.429309241543038,0
4.1125548908663525,50.28437245467751,5.326677144846853,56.690903294079995,5.931895209640931,0
7.269879919679885,51.15560378301676,9.621573241235673,73.17539230767613,4.10100400024348,0
3.991968859040748,83.41834978078259,6.274629160312451,60.50203246189862,4.940856704489667,0
6.701451647023818,63.29603372473648,6.653490308536604,55.217735742815066,1.9791665413054982,0
7.047156078805415,64.64403309880501,5.420085425693983,65.8897814452965,2.595627978711123,0
6.095598712590458,93.94178824044099,4.740375227770186,66.6934028419989,3.640419883010628,0
5.40034464181656,84.09781796278332,7.212844473452031,50.37693531362128,1.8619110190696715,0
2.060818509133018,64.59994455099229,4.9169718936469575,82.15104426713778,2.687197359467822,0
1.991614766227019,87.82168243190071,8.14417546413852,97.62679752603853,1.2566224219891875,0
7.957388648160442,56.33135409448549,9.650747256121628,83.60011157211272,5.303500419955715,0
2.903327777707566,64.77791388071945,9.081910525506158,57.22189111997573,2.855829754997429,0
6.559628278238538,85.89245947780576,8.568996085823176,50.996458129518984,0.7502831136914079,0
2.996167758070248,96.21843685920611,8.33020230710394,85.50450421079957,2.218516719020217,0
1.4447837842282873,55.999708413353474,8.817874526730101,87.79661557654276,0.5016657346465314,0
4.039566669804695,83.0324996895175,9.02542298648575,74.20861114327728,5.704313557000994,0
3.1026952684458973,70.56598402804713,4.528388112001677,58.80008071322766,4.340485607375471,0
2.4339801628096227,56.76452775821377,9.683473057360981,42.313743653494996,1.4496273186930126,0
5.881040426583761,54.38796795533998,9.878866098427038,74.90310639960242,1.1192522633027102,0
2.4534325296335977,57.69671614558789,5.242609378004271,54.3191134082376,1.2068484345018475,0
7.477706117928631,83.31610789845439,4.345765223649234,54.66734652508287,3.61693697084577,0
7.201466478542229,69.3154947342729,9.506223139765716,68.5865623123187,3.2440407706841254,0
6.952608669550929,59.826807716863726,7.0449467176798635,50.77478552521351,5.4429497275981396,0
1.0274277857321168,80.75813589564677,5.037474915015443,48.54841558868245,0.42781979244160984,0
9.43642428184291,94.50998642459324,6.8237886040959,60.93222639262905,0.9944775327061663,0
5.033396328927818,91.71124492639696,7.133563792927151,94.91443796339648,1.3105636682260076,0
8.996736193674128,71.01863023772019,6.383384118531147,97.40336733495647,5.154535228335254,0
1.9857988443631391,92.53060963071923,9.499961895671763,41.175269412415645,1.1448484441050153,0
5.944491868184308,64.245728929359,9.3345871175504,51.079480726745864,5.471213249621844,0
9.654085816772632,52.36165250830446,7.416489913906222,62.770845881567325,5.485270242656969,0
9.98698245896687,94.44247252174794,8.159858237284006,85.52459134268975,3.8054742403205837,0
0.24168624980544617,76.47774345971786,8.795185657478656,95.78501784684802,1.7922386013982263,0
4.813033334553166,58.0272902543737,8.261145838906836,81.44429421011009,3.8922667263924517,0
2.9142268967360794,89.66297014754124,8.15901455486426,43.58595166274994,2.2075562460283624,0
0.6372056831731454,62.26046749797594,8.68834507600492,47.91769459710349,0.056171803544506016,0
5.69624398943059,78.57740768177943,9.12658636525546,67.65809617632952,2.1708639702503882,0
0.05083284699214041,98.94932280477096,8.484120935079396,82.80667242672467,0.2920680676302314,0
6.112775896700216,51.76992307006324,5.796912896448318,46.349921118592455,0.6314605388023362,0
8.701814770345894,80.7728618012006,9.116461478350516,64.98021922124369,5.7759248021049325,0
8.836014649738893,61.527468353592226,7.837844791374687,95.88515043206522,3.040556193150725,0
9.543194831960383,55.27833826727972,4.045599025488489,69.30208024974145,2.6630106982844453,0
7.3986381980347415,73.31028447267393,9.502504798140924,89.12502048773189,3.897383832222616,0
1.8471295754908879,98.17593918700604,9.127351130688963,44.221272582098955,0.8808059773652217,0
4.346783210868052,80.27618251494816,6.85545678169126,57.62229230625619,2.7419954651363563,0
8.858994955478734,85.43913786425047,7.102433517523978,72.01085884380403,1.3027010698127994,0
2.5504628033479646,64.09678964986001,5.325654116081067,52.3263065196782,2.0984508047262826,0
4.433126947289841,82.6144900021816,9.624148141637097,67.09787404574149,1.1255391250821447,0
6.169369758208951,90.14576511934268,9.881341405101647,74.48453660541378,4.388531785371834,0
1.0335251087815445,50.26552937534639,6.45583744780019,66.39813261177233,5.6349860749443,0
4.901096610690625,70.66179495789719,8.13489073337054,71.98798787636409,4.7917190676086605,0
0.44704402435746915,77.93237938036225,7.7754971869860094,79.19176589831213,1.7444152118666274,0
3.1162746930915075,57.68954720891578,6.235671296595417,42.67375568917202,1.5481948491239736,0
7.520396863660251,65.42667622601364,9.095316056389198,52.59765727842978,3.534870925033524,0
7.154990865280647,89.46866375122613,5.8565975623053355,74.05268803965276,1.1399414282989944,0
9.41554243758317,92.43540900221136,4.07820441924711,45.39359181535027,5.924031805676118,0
7.768953667087695,50.19499560066842,9.58920458792837,41.643016943619294,4.183802704165111,0
2.152285149871862,61.95941628438999,7.667156390176521,73.92580693303248,4.568228355170539,0
9.049711806332505,65.17144062819952,7.768898302773817,95.30191494742952,4.179301295576338,0
5.522641470114036,99.68282228280506,8.480403223135799,91.23113441442825,3.341110817330475,0
8.448978875768562,62.80849749037766,6.743623386309378,58.54626265522051,1.8569463995820539,0
9.224894837730405,64.38725911293247,8.268792201538144,52.83786216330805,4.636329478513041,0
8.289612789391418,59.3894414082933,6.896557429222702,94.25591821075037,4.715992078863524,0
3.941979979597263,90.39042844556636,6.861824203778909,47.853999620322995,0.6058442046203814,0
5.981881365821266,83.16688964092623,7.223294988186938,78.1616983492085,4.906206509891737,0
4.326980795636002,80.57393350722775,6.227392679673309,76.1245139252197,4.460468918460845,0
6.941471357469508,61.204657089498234,8.53081070572447,78.89958607985315,2.9701364821425686,0
4.846864896036265,97.6591499344173,4.714902549265764,90.72069632328471,2.6193652037618174,0
1.2826034157607324,86.53630440269205,4.247154912002115,52.89601510183978,2.1081511917454554,0
6.443704966138136,88.7770201645254,4.06828569623034,77.6664693773182,0.8531734796724513,0
2.047062161706552,89.14958726928214,5.936966843163729,42.45465745234149,3.61681665101806,0
7.4495712553222955,65.11993955580942,7.986571302300028,62.72093097403365,4.677122102527064,0
1.0561720640258265,83.6645378803986,6.0693348985973765,43.02987203804135,2.2035151276629223,0
0.07309493723924754,85.18170779373527,9.999588503565167,80.62407713076979,2.4303036347012807,0
3.3448899155293232,64.22013560437665,6.190562155950158,45.51140858543393,0.4382471539507471,0
9.692555038310559,66.9543060177124,8.650215783141835,74.47765951091446,1.8607987234644223,0
7.0097568943330435,79.8404736964038,4.463460669018542,76.34943765837899,2.313206675926001,0
4.136855347333364,56.7200960333064,6.499435109001579,66.38872690984698,3.647903539375376,0
1.2075217051578746,56.36308424510344,7.210387658317204,48.08175616660835,4.408657861302884,0
0.6036354435155367,87.16857406022112,5.828391532162131,52.724666303139244,3.360091522553522,0
7.262116737607752,62.74580252333576,5.241187935164153,62.11330041659818,5.225612650943245,0
9.054509843134737,96.13102645977645,6.7866999317387995,46.58949727321587,0.9476436063329667,0
0.16025917932118938,74.61879179461302,4.357272090250984,85.77207408962904,2.119594326924962,0
5.841408307135868,97.1677966871672,9.931202853630724,57.63467522640619,2.02766986609056,0
7.286040502085514,78.37750079709724,4.20052720009976,75.53010646200478,4.248166076864274,0
2.9219754427600817,66.10076857780288,8.923463205763422,51.552692136243735,3.946345732094416,0
5.227976163272436,61.72061117043729,6.014756804994329,41.76192955989084,1.9391522134410477,0
8.148518862506176,85.60401143642112,8.591733963957438,76.47917666817088,4.735930495164254,0
5.963269801768657,56.07457103551046,9.257632831432439,83.74041256094688,4.204369278014847,0
3.7855533945156985,54.38821055063206,7.852412931463462,88.02056234619295,2.225036223583137,0
0.7755780549497093,93.47636224329366,7.738949715825363,44.546850249529484,1.4872012927342178,0
4.869061762320863,50.067460280721704,4.4194053149677766,99.9045882868455,5.671702355958685,0
4.681939060699252,94.87912485158674,4.66920240935349,99.68886577826476,5.9924421659122995,0
1.815347567293506,82.85045723323513,5.790538055337846,93.00011671338252,0.6673963476044231,0
0.7013593446323718,95.6560527014716,6.127641355827986,65.87734084253529,4.128400890770503,0
5.084009321464064,95.26826750145939,9.443771314966448,92.2481640037268,3.9790185594631264,0
3.3185173483127803,95.37993960924915,9.659043822737717,62.18275265811454,1.7362415800185176,0
2.1449782034691447,76.14307453462901,8.79114351017459,97.96927293013951,5.600131352558131,0
0.9465689421443624,51.089937453345826,6.762559022246284,86.82871615164697,4.065082845871229,0
8.37930528669717,93.01994385846388,4.478943426360731,83.77902387648913,3.3750318277506044,0
3.5511247040076444,93.08074542437596,8.762350597361939,74.6867103163946,2.9680317268061387,0
8.267850722224132,80.24834937885419,6.606926036907082,87.5301840665559,3.2452931627631503,0
0.25962269231945,50.851997389416404,5.419789499829927,86.25432845510899,2.7706843418135323,0
0.022395771533531006,87.48730422579128,4.270845269707149,88.0607741305981,3.107702377335913,0
9.244177513143665,95.34347660943885,9.01951131645005,52.87626377445457,1.8973639005254206,0
6.739332510076218,58.76425422991433,9.785718925833361,45.166652665623836,3.8676321624624483,0
9.948145801062084,73.85380968299839,6.832768332277085,53.98605384527183,1.9455059928718703,0
4.795050214406679,68.44343109693209,8.489265986551413,40.67329705933432,1.4307996264904657,0
1.5913749655398135,56.22141223092579,7.723683236652364,68.55772427705982,5.173227146504459,0
9.522830527783961,81.0837488871754,7.562428251113605,54.182905985331985,5.743633722389004,0
1.6607017354449682,65.99212168176561,5.282896810294578,68.99456307700865,0.2657696710101751,0
3.692853070430535,95.75251946144002,8.634622966790136,56.6946213244274,1.7688127523906338,0
9.345599838702746,99.50628105043529,4.012584171931785,80.10818790147178,4.900546659506462,0
0.8164113622514768,96.91001028144834,9.172381713482839,91.10958553181524,0.865783108337234,0
4.539621146138821,92.08395966213074,9.274198894625197,57.189413386084425,4.417611115475462,0
8.872905916605035,85.9553037430565,9.092663298939842,53.65017442986136,3.25948885004731,0
3.1940506028563744,76.57472812269121,4.646718279880147,66.25638551059686,4.939747377697395,0
9.626579377157112,81.20710241692993,6.421504421092761,83.33511078133853,4.434266212309435,0
9.973726003484884,93.74797665328674,9.46087955559828,88.30035763601396,1.0704150405425055,0
4.860155240598712,88.03227406562002,9.833084491588668,65.97257545381316,3.853342546535817,0
3.2129158843401315,81.70949363457918,5.875675988699591,76.68104759050148,5.650140670692609,0
9.734389980818435,88.23185815384733,4.728229195000733,40.59815503106909,0.7602119695640281,0
9.987185363088857,55.74654470130626,5.027462394100853,49.9588137161964,2.0646010521438845,0
4.452131001322439,98.84490469679348,9.474892751201923,53.86975771114389,3.7039882346971416,0
0.4474569544182738,68.21175231129544,8.317449568179008,79.34500456981544,4.915556481987277,0
4.470611234974133,94.31691235780124,4.835484643622278,58.80298931553397,3.4570032167945524,0
7.101747997970563,89.32721300487464,4.758094698588797,65.99865835934057,2.0023876931225306,0
6.260713276300422,83.1993566109808,5.262936390716572,64.30315459963144,5.7511655397425345,0
6.706497702112507,79.39349009053835,5.910739707516207,79.19995518830581,0.6508706343885837,0
9.719188598466923,86.37504460971242,4.93971753837164,71.041444961541,3.6812190346639446,0
6.6197124088583585,50.62789655097359,7.98364787116932,87.27678909848115,2.8468437691394963,0
0.9145020235766321,56.18359523489748,5.260342434800888,89.49942785354796,0.4347753208049965,0
5.897310102096278,69.17522077630376,9.29633306139265,57.928273673114106,2.407055630247217,0
2.1158100640626754,92.56032615892154,6.912054405049394,90.58615272863531,5.451153090754561,0
7.950756349995634,66.71280924893263,9.582490617843387,82.73535351480652,1.7574794502231414,0
3.5030598222785247,59.284799870788675,4.183411699468641,56.39270746693204,5.113446787915263,0
5.024364776431564,73.98805433640844,4.80539405173742,54.241122869178156,1.2284016778661506,0
7.035391461315919,61.49013639471246,8.125714282169433,94.2508754802918,1.3216763517488883,0
1.7162767591793848,93.62685484403696,6.379438592457289,47.03580620426525,3.396831025983567,0
6.010594411321879,64.39757175035577,4.507279795367046,57.649823752124654,1.4911388072141791,0
1.6003461073905834,53.94726130146153,9.489761834303858,97.05048076733583,4.514245679769265,0
8.265784013455914,68.35295195127732,9.166381331113534,47.36386693672024,3.671739003650352,0
3.3270162849251816,55.355830322646504,6.570588949411102,66.80426350226762,1.8230425208044065,0
5.466971866165931,82.8261126222556,9.57622374159862,83.18955324220467,1.1618384261993997,0
8.307106046423382,77.49558229085719,6.6789637551524415,77.31437777048676,2.862113230462471,0
9.690670621397736,70.5470473324514,6.68749538945818,52.44675043753926,5.960833256029896,0
3.275349776987574,79.73683343882226,4.71759052790768,68.56288122380982,5.31787933229386,0
0.8837381961170587,95.7499691633337,5.632077586543168,88.62291502741888,2.429889984797395,0
9.634891237795806,74.98011602423648,6.410515600812436,88.85924279839229,5.046115324753598,0
9.893034436854585,68.21071924399023,7.472724287289929,59.63922193487082,2.2742445661962254,0
9.190770870559952,92.90292620709494,6.500184319588268,48.94845687034869,1.2546822335479342,0
8.504856900533323,87.86036224717864,6.755610615822823,87.04957041695599,2.3236475737890427,0
4.936927425283941,69.9192338700274,4.880532164769619,59.465940526337235,1.259125994991464,0
4.686165581275846,67.36654120079386,7.872348324852973,73.06577249794637,1.7646071793609632,0
5.589528061006032,88.73255676842854,8.456424800385173,75.17253552207379,0.4117490234957708,0
1.0690220488046798,86.27468152614837,4.143266410397073,55.04983196813974,3.4013068888683797,0
8.987370913616552,95.1484898447074,8.418512937386298,79.98562180090352,2.4838153478572504,0
6.151472074885723,96.06254979457759,4.204856180279192,97.65418297848001,2.1047200856189203,0
9.920458144091398,73.70919035704426,4.741944530381956,91.54975556933815,5.249009609251064,0
6.92576397485425,58.541423084900586,6.738320856557503,41.553982371044654,3.38229787685583,0
3.5473485179661237,81.20002002903489,9.981675459536769,78.90692783025773,5.831107225528093,0
1.734633597648233,55.72307829242625,6.700931425229085,74.39857656517657,5.945047035651688,0
0.461680577085708,94.55683638484425,8.694397813214604,97.47493797209736,5.979970120754459,0
3.267897050247824,95.53356956839329,9.262132584556982,44.282598844476915,1.261291897643927,0
3.5579442631249236,96.49158283498551,5.348848668041804,52.898036207372506,3.41485227617109,0
4.793872100917948,81.34941029661519,9.082448593129842,98.19760279655003,0.3115294796171384,0
6.589781248028838,65.70273664223502,6.399541542159044,73.00574937970796,5.122370603721993,0
0.8594221175006189,90.87468625968606,6.211783584348809,94.83194694976417,5.681643722682138,0
2.9644561185159413,61.46959035855346,5.594038025187244,97.90044343048177,3.758076915059588,0
2.0342313582168003,81.268292893916,9.711242794822233,40.8457452773907,3.4805258126168197,0
6.5215973725296,75.76538789492173,5.050796268764177,66.54615990244871,1.9967221634560357,0
5.771563694291082,94.61200589616436,6.6091282078857665,59.86341848544895,4.568739538752281,0
6.818021364151931,64.13298132477574,8.574313495631756,93.49755309175784,0.22437226674286848,0
2.1692997122187094,94.77658489844742,7.922006269162673,44.03002989073517,2.0122286997287153,0
0.2226974834023565,55.80959626588424,9.48568437719456,50.97540525001487,2.928933104261527,0
0.38974173914759436,72.40130149216465,4.824302157268103,57.10880493095412,1.8708862969352342,0
4.567137896270567,96.39969635557165,7.7403736797476625,58.744304982880735,0.40350251492516964,0
8.776100975607925,98.3225132183196,9.212707871172801,82.59668669784719,3.99335652939964,0
5.3915718588350785,90.70522521736405,8.131327978579705,72.02679823555567,3.063857058028618,0
5.254932831670179,54.68340200567833,9.829828889983554,98.79348996761749,0.09125864651602811,0
5.442262757088847,87.48168028374158,9.418909324534873,84.92739823626704,0.012471592160248735,0
5.164189777793826,69.353106192214,7.460858185123949,98.40300189471532,1.7514046233125524,0
8.863523595236567,51.22141138146271,8.74560771836455,53.15264352145023,5.152835787480946,0
4.101943985665063,91.08911241056434,4.406552086468865,43.15708379193611,1.3739595563143268,0
8.195218069047165,83.34871382445338,9.784322471230167,50.999689027018405,5.861913919314012,0
8.322170043629619,68.62454065739252,4.609054781506478,41.240327268725075,3.3805280329899987,0
5.941809916399295,50.14213676920989,8.081208695119162,94.05381104456316,4.479635555512468,0
1.9841667873572977,83.30633699261968,6.004042872869742,97.50932361145459,4.331842041218097,0
7.753042791124397,63.878095495019515,7.224044074664027,96.96587624102919,1.1385866331925056,0
0.054313063952878826,55.037940155285554,8.646772046311417,62.301912145807364,3.1276994977003882,0
0.5274634353341923,98.51797671988592,8.64743315079699,86.83888672869774,4.470623993606029,0
